vin	V(vdd)	V(vin)	V(vout)	V(vref)	V(n001)	I(R1)	I(R3)	I(Vdd)	I(Vin)	I(Vref)	Ix(U2:In+)	Ix(U2:In-)	Ix(U2:OUT)	Ix(U2:V+)	Ix(U2:V-)
Step Information: Vref=0  (Run: 1/3)
3.989999999999959e+00	5.000000e+00	3.990000e+00	2.758531e-03	0.000000e+00	2.660918e+00	-2.658163e-04	-2.658160e-04	-6.125779e-07	-2.658163e-04	5.000000e-09	-5.000000e-09	3.218369e-10	2.658160e-04	6.125779e-07	-2.662736e-04
3.999999999999959e+00	5.000000e+00	4.000000e+00	2.765432e-03	0.000000e+00	2.667587e+00	-2.664825e-04	-2.664822e-04	-6.125705e-07	-2.664825e-04	5.000000e-09	-5.000000e-09	3.351747e-10	2.664822e-04	6.125705e-07	-2.669398e-04
4.009999999999959e+00	5.000000e+00	4.010000e+00	2.772332e-03	0.000000e+00	2.674256e+00	-2.671487e-04	-2.671484e-04	-6.125632e-07	-2.671487e-04	5.000000e-09	-5.000000e-09	3.485126e-10	2.671484e-04	6.125632e-07	-2.676060e-04
4.019999999999959e+00	5.000000e+00	4.020000e+00	2.779233e-03	0.000000e+00	2.680925e+00	-2.678150e-04	-2.678146e-04	-6.125558e-07	-2.678150e-04	5.000000e-09	-5.000000e-09	3.618504e-10	2.678146e-04	6.125558e-07	-2.682722e-04
4.029999999999959e+00	5.000000e+00	4.030000e+00	2.786133e-03	0.000000e+00	2.687594e+00	-2.684812e-04	-2.684808e-04	-6.125484e-07	-2.684812e-04	5.000000e-09	-5.000000e-09	3.751882e-10	2.684808e-04	6.125484e-07	-2.689384e-04
4.039999999999958e+00	5.000000e+00	4.040000e+00	2.793034e-03	0.000000e+00	2.694263e+00	-2.691474e-04	-2.691470e-04	-6.125410e-07	-2.691474e-04	5.000000e-09	-5.000000e-09	3.885261e-10	2.691470e-04	6.125410e-07	-2.696046e-04
4.049999999999958e+00	5.000000e+00	4.050000e+00	2.799934e-03	0.000000e+00	2.700932e+00	-2.698136e-04	-2.698132e-04	-6.125336e-07	-2.698136e-04	5.000000e-09	-5.000000e-09	4.018639e-10	2.698132e-04	6.125336e-07	-2.702708e-04
4.059999999999958e+00	5.000000e+00	4.060000e+00	2.806835e-03	0.000000e+00	2.707601e+00	-2.704798e-04	-2.704794e-04	-6.125262e-07	-2.704798e-04	5.000000e-09	-5.000000e-09	4.152018e-10	2.704794e-04	6.125262e-07	-2.709370e-04
4.069999999999958e+00	5.000000e+00	4.070000e+00	2.813736e-03	0.000000e+00	2.714270e+00	-2.711460e-04	-2.711456e-04	-6.125188e-07	-2.711460e-04	5.000000e-09	-5.000000e-09	4.285396e-10	2.711456e-04	6.125188e-07	-2.716032e-04
4.079999999999957e+00	5.000000e+00	4.080000e+00	2.820636e-03	0.000000e+00	2.720939e+00	-2.718123e-04	-2.718118e-04	-6.125114e-07	-2.718123e-04	5.000000e-09	-5.000000e-09	4.418775e-10	2.718118e-04	6.125114e-07	-2.722694e-04
4.089999999999957e+00	5.000000e+00	4.090000e+00	2.827537e-03	0.000000e+00	2.727608e+00	-2.724785e-04	-2.724780e-04	-6.125040e-07	-2.724785e-04	5.000000e-09	-5.000000e-09	4.552153e-10	2.724780e-04	6.125040e-07	-2.729356e-04
4.099999999999957e+00	5.000000e+00	4.100000e+00	2.834438e-03	0.000000e+00	2.734277e+00	-2.731447e-04	-2.731442e-04	-6.124966e-07	-2.731447e-04	5.000000e-09	-5.000000e-09	4.685531e-10	2.731442e-04	6.124966e-07	-2.736019e-04
4.109999999999957e+00	5.000000e+00	4.110000e+00	2.841338e-03	0.000000e+00	2.740946e+00	-2.738109e-04	-2.738104e-04	-6.124893e-07	-2.738109e-04	5.000000e-09	-5.000000e-09	4.818910e-10	2.738104e-04	6.124893e-07	-2.742681e-04
4.119999999999957e+00	5.000000e+00	4.120000e+00	2.848239e-03	0.000000e+00	2.747614e+00	-2.744771e-04	-2.744766e-04	-6.124819e-07	-2.744771e-04	5.000000e-09	-5.000000e-09	4.952289e-10	2.744766e-04	6.124819e-07	-2.749343e-04
4.129999999999956e+00	5.000000e+00	4.130000e+00	2.855140e-03	0.000000e+00	2.754283e+00	-2.751433e-04	-2.751428e-04	-6.124744e-07	-2.751433e-04	5.000000e-09	-5.000000e-09	5.085667e-10	2.751428e-04	6.124744e-07	-2.756005e-04
4.139999999999956e+00	5.000000e+00	4.140000e+00	2.862040e-03	0.000000e+00	2.760952e+00	-2.758096e-04	-2.758090e-04	-6.124670e-07	-2.758096e-04	5.000000e-09	-5.000000e-09	5.219046e-10	2.758090e-04	6.124670e-07	-2.762667e-04
4.149999999999956e+00	5.000000e+00	4.150000e+00	2.868941e-03	0.000000e+00	2.767621e+00	-2.764758e-04	-2.764752e-04	-6.124596e-07	-2.764758e-04	5.000000e-09	-5.000000e-09	5.352424e-10	2.764752e-04	6.124596e-07	-2.769329e-04
4.159999999999956e+00	5.000000e+00	4.160000e+00	2.875842e-03	0.000000e+00	2.774290e+00	-2.771420e-04	-2.771414e-04	-6.124523e-07	-2.771420e-04	5.000000e-09	-5.000000e-09	5.485802e-10	2.771414e-04	6.124523e-07	-2.775991e-04
4.169999999999956e+00	5.000000e+00	4.170000e+00	2.882742e-03	0.000000e+00	2.780959e+00	-2.778082e-04	-2.778076e-04	-6.124449e-07	-2.778082e-04	5.000000e-09	-5.000000e-09	5.619181e-10	2.778076e-04	6.124449e-07	-2.782653e-04
4.179999999999955e+00	5.000000e+00	4.180000e+00	2.889643e-03	0.000000e+00	2.787628e+00	-2.784744e-04	-2.784738e-04	-6.124375e-07	-2.784744e-04	5.000000e-09	-5.000000e-09	5.752560e-10	2.784738e-04	6.124375e-07	-2.789315e-04
4.189999999999955e+00	5.000000e+00	4.190000e+00	2.896544e-03	0.000000e+00	2.794297e+00	-2.791406e-04	-2.791400e-04	-6.124301e-07	-2.791406e-04	5.000000e-09	-5.000000e-09	5.885938e-10	2.791400e-04	6.124301e-07	-2.795977e-04
4.199999999999955e+00	5.000000e+00	4.200000e+00	2.903444e-03	0.000000e+00	2.800966e+00	-2.798068e-04	-2.798062e-04	-6.124227e-07	-2.798068e-04	5.000000e-09	-5.000000e-09	6.019316e-10	2.798062e-04	6.124227e-07	-2.802639e-04
4.209999999999955e+00	5.000000e+00	4.210000e+00	2.910345e-03	0.000000e+00	2.807635e+00	-2.804731e-04	-2.804724e-04	-6.124153e-07	-2.804731e-04	5.000000e-09	-5.000000e-09	6.152694e-10	2.804724e-04	6.124153e-07	-2.809301e-04
4.219999999999954e+00	5.000000e+00	4.220000e+00	2.917246e-03	0.000000e+00	2.814304e+00	-2.811393e-04	-2.811386e-04	-6.124079e-07	-2.811393e-04	5.000000e-09	-5.000000e-09	6.286073e-10	2.811386e-04	6.124079e-07	-2.815964e-04
4.229999999999954e+00	5.000000e+00	4.230000e+00	2.924146e-03	0.000000e+00	2.820973e+00	-2.818055e-04	-2.818049e-04	-6.124005e-07	-2.818055e-04	5.000000e-09	-5.000000e-09	6.419452e-10	2.818049e-04	6.124005e-07	-2.822626e-04
4.239999999999954e+00	5.000000e+00	4.240000e+00	2.931047e-03	0.000000e+00	2.827641e+00	-2.824717e-04	-2.824710e-04	-6.123931e-07	-2.824717e-04	5.000000e-09	-5.000000e-09	6.552830e-10	2.824710e-04	6.123931e-07	-2.829288e-04
4.249999999999954e+00	5.000000e+00	4.250000e+00	2.937948e-03	0.000000e+00	2.834311e+00	-2.831379e-04	-2.831373e-04	-6.123857e-07	-2.831379e-04	5.000000e-09	-5.000000e-09	6.686208e-10	2.831373e-04	6.123857e-07	-2.835950e-04
4.259999999999954e+00	5.000000e+00	4.260000e+00	2.944849e-03	0.000000e+00	2.840979e+00	-2.838041e-04	-2.838034e-04	-6.123784e-07	-2.838041e-04	5.000000e-09	-5.000000e-09	6.819587e-10	2.838034e-04	6.123784e-07	-2.842612e-04
4.269999999999953e+00	5.000000e+00	4.270000e+00	2.951749e-03	0.000000e+00	2.847648e+00	-2.844704e-04	-2.844697e-04	-6.123710e-07	-2.844704e-04	5.000000e-09	-5.000000e-09	6.952965e-10	2.844697e-04	6.123710e-07	-2.849274e-04
4.279999999999953e+00	5.000000e+00	4.280000e+00	2.958650e-03	0.000000e+00	2.854317e+00	-2.851366e-04	-2.851358e-04	-6.123635e-07	-2.851366e-04	5.000000e-09	-5.000000e-09	7.086344e-10	2.851358e-04	6.123635e-07	-2.855936e-04
4.289999999999953e+00	5.000000e+00	4.290000e+00	2.965551e-03	0.000000e+00	2.860986e+00	-2.858028e-04	-2.858021e-04	-6.123561e-07	-2.858028e-04	5.000000e-09	-5.000000e-09	7.219722e-10	2.858021e-04	6.123561e-07	-2.862598e-04
4.299999999999953e+00	5.000000e+00	4.300000e+00	2.972451e-03	0.000000e+00	2.867655e+00	-2.864690e-04	-2.864682e-04	-6.123487e-07	-2.864690e-04	5.000000e-09	-5.000000e-09	7.353101e-10	2.864682e-04	6.123487e-07	-2.869260e-04
4.309999999999953e+00	5.000000e+00	4.310000e+00	2.979352e-03	0.000000e+00	2.874324e+00	-2.871352e-04	-2.871345e-04	-6.123414e-07	-2.871352e-04	5.000000e-09	-5.000000e-09	7.486479e-10	2.871345e-04	6.123414e-07	-2.875922e-04
4.319999999999952e+00	5.000000e+00	4.320000e+00	2.986253e-03	0.000000e+00	2.880993e+00	-2.878014e-04	-2.878006e-04	-6.123340e-07	-2.878014e-04	5.000000e-09	-5.000000e-09	7.619858e-10	2.878006e-04	6.123340e-07	-2.882584e-04
4.329999999999952e+00	5.000000e+00	4.330000e+00	2.993154e-03	0.000000e+00	2.887662e+00	-2.884677e-04	-2.884669e-04	-6.123266e-07	-2.884677e-04	5.000000e-09	-5.000000e-09	7.753236e-10	2.884669e-04	6.123266e-07	-2.889246e-04
4.339999999999952e+00	5.000000e+00	4.340000e+00	3.000054e-03	0.000000e+00	2.894331e+00	-2.891339e-04	-2.891331e-04	-6.123192e-07	-2.891339e-04	5.000000e-09	-5.000000e-09	7.886615e-10	2.891331e-04	6.123192e-07	-2.895909e-04
4.349999999999952e+00	5.000000e+00	4.350000e+00	3.006955e-03	0.000000e+00	2.901000e+00	-2.898001e-04	-2.897993e-04	-6.123118e-07	-2.898001e-04	5.000000e-09	-5.000000e-09	8.019993e-10	2.897993e-04	6.123118e-07	-2.902571e-04
4.359999999999951e+00	5.000000e+00	4.360000e+00	3.013856e-03	0.000000e+00	2.907669e+00	-2.904663e-04	-2.904655e-04	-6.123044e-07	-2.904663e-04	5.000000e-09	-5.000000e-09	8.153371e-10	2.904655e-04	6.123044e-07	-2.909233e-04
4.369999999999951e+00	5.000000e+00	4.370000e+00	3.020756e-03	0.000000e+00	2.914337e+00	-2.911325e-04	-2.911317e-04	-6.122970e-07	-2.911325e-04	5.000000e-09	-5.000000e-09	8.286750e-10	2.911317e-04	6.122970e-07	-2.915895e-04
4.379999999999951e+00	5.000000e+00	4.380000e+00	3.027657e-03	0.000000e+00	2.921006e+00	-2.917987e-04	-2.917979e-04	-6.122896e-07	-2.917987e-04	5.000000e-09	-5.000000e-09	8.420128e-10	2.917979e-04	6.122896e-07	-2.922557e-04
4.389999999999951e+00	5.000000e+00	4.390000e+00	3.034558e-03	0.000000e+00	2.927675e+00	-2.924649e-04	-2.924641e-04	-6.122822e-07	-2.924649e-04	5.000000e-09	-5.000000e-09	8.553507e-10	2.924641e-04	6.122822e-07	-2.929219e-04
4.399999999999951e+00	5.000000e+00	4.400000e+00	3.041459e-03	0.000000e+00	2.934344e+00	-2.931312e-04	-2.931303e-04	-6.122748e-07	-2.931312e-04	5.000000e-09	-5.000000e-09	8.686885e-10	2.931303e-04	6.122748e-07	-2.935881e-04
4.409999999999950e+00	5.000000e+00	4.410000e+00	3.048360e-03	0.000000e+00	2.941013e+00	-2.937974e-04	-2.937965e-04	-6.122675e-07	-2.937974e-04	5.000000e-09	-5.000000e-09	8.820263e-10	2.937965e-04	6.122675e-07	-2.942543e-04
4.419999999999950e+00	5.000000e+00	4.420000e+00	3.055260e-03	0.000000e+00	2.947682e+00	-2.944636e-04	-2.944627e-04	-6.122600e-07	-2.944636e-04	5.000000e-09	-5.000000e-09	8.953642e-10	2.944627e-04	6.122600e-07	-2.949205e-04
4.429999999999950e+00	5.000000e+00	4.430000e+00	3.062161e-03	0.000000e+00	2.954351e+00	-2.951298e-04	-2.951289e-04	-6.122526e-07	-2.951298e-04	5.000000e-09	-5.000000e-09	9.087021e-10	2.951289e-04	6.122526e-07	-2.955867e-04
4.439999999999950e+00	5.000000e+00	4.440000e+00	3.069062e-03	0.000000e+00	2.961020e+00	-2.957960e-04	-2.957951e-04	-6.122452e-07	-2.957960e-04	5.000000e-09	-5.000000e-09	9.220399e-10	2.957951e-04	6.122452e-07	-2.962529e-04
4.449999999999950e+00	5.000000e+00	4.450000e+00	3.075963e-03	0.000000e+00	2.967689e+00	-2.964622e-04	-2.964613e-04	-6.122378e-07	-2.964622e-04	5.000000e-09	-5.000000e-09	9.353778e-10	2.964613e-04	6.122378e-07	-2.969191e-04
4.459999999999949e+00	5.000000e+00	4.460000e+00	3.082864e-03	0.000000e+00	2.974358e+00	-2.971285e-04	-2.971275e-04	-6.122305e-07	-2.971285e-04	5.000000e-09	-5.000000e-09	9.487156e-10	2.971275e-04	6.122305e-07	-2.975854e-04
4.469999999999949e+00	5.000000e+00	4.470000e+00	3.089764e-03	0.000000e+00	2.981027e+00	-2.977947e-04	-2.977937e-04	-6.122231e-07	-2.977947e-04	5.000000e-09	-5.000000e-09	9.620534e-10	2.977937e-04	6.122231e-07	-2.982515e-04
4.479999999999949e+00	5.000000e+00	4.480000e+00	3.096665e-03	0.000000e+00	2.987696e+00	-2.984609e-04	-2.984599e-04	-6.122157e-07	-2.984609e-04	5.000000e-09	-5.000000e-09	9.753913e-10	2.984599e-04	6.122157e-07	-2.989178e-04
4.489999999999949e+00	5.000000e+00	4.490000e+00	3.103566e-03	0.000000e+00	2.994365e+00	-2.991271e-04	-2.991261e-04	-6.122083e-07	-2.991271e-04	5.000000e-09	-5.000000e-09	9.887291e-10	2.991261e-04	6.122083e-07	-2.995840e-04
4.499999999999948e+00	5.000000e+00	4.500000e+00	3.110467e-03	0.000000e+00	3.001034e+00	-2.997933e-04	-2.997923e-04	-6.122009e-07	-2.997933e-04	5.000000e-09	-5.000000e-09	1.002067e-09	2.997923e-04	6.122009e-07	-3.002502e-04
4.509999999999948e+00	5.000000e+00	4.510000e+00	3.117367e-03	0.000000e+00	3.007702e+00	-3.004595e-04	-3.004585e-04	-6.121935e-07	-3.004595e-04	5.000000e-09	-5.000000e-09	1.015405e-09	3.004585e-04	6.121935e-07	-3.009164e-04
4.519999999999948e+00	5.000000e+00	4.520000e+00	3.124268e-03	0.000000e+00	3.014371e+00	-3.011257e-04	-3.011247e-04	-6.121861e-07	-3.011257e-04	5.000000e-09	-5.000000e-09	1.028743e-09	3.011247e-04	6.121861e-07	-3.015826e-04
4.529999999999948e+00	5.000000e+00	4.530000e+00	3.131169e-03	0.000000e+00	3.021040e+00	-3.017919e-04	-3.017909e-04	-6.121787e-07	-3.017919e-04	5.000000e-09	-5.000000e-09	1.042081e-09	3.017909e-04	6.121787e-07	-3.022488e-04
4.539999999999948e+00	5.000000e+00	4.540000e+00	3.138070e-03	0.000000e+00	3.027709e+00	-3.024582e-04	-3.024571e-04	-6.121713e-07	-3.024582e-04	5.000000e-09	-5.000000e-09	1.055418e-09	3.024571e-04	6.121713e-07	-3.029150e-04
4.549999999999947e+00	5.000000e+00	4.550000e+00	3.144971e-03	0.000000e+00	3.034378e+00	-3.031244e-04	-3.031233e-04	-6.121639e-07	-3.031244e-04	5.000000e-09	-5.000000e-09	1.068756e-09	3.031233e-04	6.121639e-07	-3.035812e-04
4.559999999999947e+00	5.000000e+00	4.560000e+00	3.151871e-03	0.000000e+00	3.041047e+00	-3.037906e-04	-3.037895e-04	-6.121565e-07	-3.037906e-04	5.000000e-09	-5.000000e-09	1.082094e-09	3.037895e-04	6.121565e-07	-3.042474e-04
4.569999999999947e+00	5.000000e+00	4.570000e+00	3.158772e-03	0.000000e+00	3.047716e+00	-3.044568e-04	-3.044557e-04	-6.121491e-07	-3.044568e-04	5.000000e-09	-5.000000e-09	1.095432e-09	3.044557e-04	6.121491e-07	-3.049136e-04
4.579999999999947e+00	5.000000e+00	4.580000e+00	3.165673e-03	0.000000e+00	3.054385e+00	-3.051230e-04	-3.051219e-04	-6.121417e-07	-3.051230e-04	5.000000e-09	-5.000000e-09	1.108770e-09	3.051219e-04	6.121417e-07	-3.055798e-04
4.589999999999947e+00	5.000000e+00	4.590000e+00	3.172574e-03	0.000000e+00	3.061054e+00	-3.057892e-04	-3.057881e-04	-6.121343e-07	-3.057892e-04	5.000000e-09	-5.000000e-09	1.122108e-09	3.057881e-04	6.121343e-07	-3.062460e-04
4.599999999999946e+00	5.000000e+00	4.600000e+00	3.179475e-03	0.000000e+00	3.067723e+00	-3.064554e-04	-3.064543e-04	-6.121269e-07	-3.064554e-04	5.000000e-09	-5.000000e-09	1.135445e-09	3.064543e-04	6.121269e-07	-3.069123e-04
4.609999999999946e+00	5.000000e+00	4.610000e+00	3.186376e-03	0.000000e+00	3.074392e+00	-3.071217e-04	-3.071205e-04	-6.121195e-07	-3.071217e-04	5.000000e-09	-5.000000e-09	1.148783e-09	3.071205e-04	6.121195e-07	-3.075785e-04
4.619999999999946e+00	5.000000e+00	4.620000e+00	3.193276e-03	0.000000e+00	3.081061e+00	-3.077879e-04	-3.077867e-04	-6.121122e-07	-3.077879e-04	5.000000e-09	-5.000000e-09	1.162121e-09	3.077867e-04	6.121122e-07	-3.082447e-04
4.629999999999946e+00	5.000000e+00	4.630000e+00	3.200177e-03	0.000000e+00	3.087729e+00	-3.084541e-04	-3.084529e-04	-6.121048e-07	-3.084541e-04	5.000000e-09	-5.000000e-09	1.175459e-09	3.084529e-04	6.121048e-07	-3.089109e-04
4.639999999999946e+00	5.000000e+00	4.640000e+00	3.207078e-03	0.000000e+00	3.094398e+00	-3.091203e-04	-3.091191e-04	-6.120974e-07	-3.091203e-04	5.000000e-09	-5.000000e-09	1.188797e-09	3.091191e-04	6.120974e-07	-3.095771e-04
4.649999999999945e+00	5.000000e+00	4.650000e+00	3.213979e-03	0.000000e+00	3.101067e+00	-3.097865e-04	-3.097853e-04	-6.120900e-07	-3.097865e-04	5.000000e-09	-5.000000e-09	1.202135e-09	3.097853e-04	6.120900e-07	-3.102433e-04
4.659999999999945e+00	5.000000e+00	4.660000e+00	3.220880e-03	0.000000e+00	3.107736e+00	-3.104527e-04	-3.104515e-04	-6.120826e-07	-3.104527e-04	5.000000e-09	-5.000000e-09	1.215473e-09	3.104515e-04	6.120826e-07	-3.109095e-04
4.669999999999945e+00	5.000000e+00	4.670000e+00	3.227781e-03	0.000000e+00	3.114405e+00	-3.111190e-04	-3.111177e-04	-6.120752e-07	-3.111190e-04	5.000000e-09	-5.000000e-09	1.228810e-09	3.111177e-04	6.120752e-07	-3.115757e-04
4.679999999999945e+00	5.000000e+00	4.680000e+00	3.234682e-03	0.000000e+00	3.121074e+00	-3.117852e-04	-3.117840e-04	-6.120678e-07	-3.117852e-04	5.000000e-09	-5.000000e-09	1.242148e-09	3.117840e-04	6.120678e-07	-3.122419e-04
4.689999999999944e+00	5.000000e+00	4.690000e+00	3.241583e-03	0.000000e+00	3.127743e+00	-3.124514e-04	-3.124501e-04	-6.120604e-07	-3.124514e-04	5.000000e-09	-5.000000e-09	1.255486e-09	3.124501e-04	6.120604e-07	-3.129081e-04
4.699999999999944e+00	5.000000e+00	4.700000e+00	3.248483e-03	0.000000e+00	3.134412e+00	-3.131176e-04	-3.131164e-04	-6.120530e-07	-3.131176e-04	5.000000e-09	-5.000000e-09	1.268824e-09	3.131164e-04	6.120530e-07	-3.135743e-04
4.709999999999944e+00	5.000000e+00	4.710000e+00	3.255384e-03	0.000000e+00	3.141081e+00	-3.137838e-04	-3.137825e-04	-6.120456e-07	-3.137838e-04	5.000000e-09	-5.000000e-09	1.282162e-09	3.137825e-04	6.120456e-07	-3.142405e-04
4.719999999999944e+00	5.000000e+00	4.720000e+00	3.262285e-03	0.000000e+00	3.147750e+00	-3.144500e-04	-3.144488e-04	-6.120382e-07	-3.144500e-04	5.000000e-09	-5.000000e-09	1.295500e-09	3.144488e-04	6.120382e-07	-3.149068e-04
4.729999999999944e+00	5.000000e+00	4.730000e+00	3.269186e-03	0.000000e+00	3.154419e+00	-3.151163e-04	-3.151149e-04	-6.120308e-07	-3.151163e-04	5.000000e-09	-5.000000e-09	1.308837e-09	3.151149e-04	6.120308e-07	-3.155730e-04
4.739999999999943e+00	5.000000e+00	4.740000e+00	3.276087e-03	0.000000e+00	3.161088e+00	-3.157825e-04	-3.157812e-04	-6.120234e-07	-3.157825e-04	5.000000e-09	-5.000000e-09	1.322175e-09	3.157812e-04	6.120234e-07	-3.162392e-04
4.749999999999943e+00	5.000000e+00	4.750000e+00	3.282988e-03	0.000000e+00	3.167757e+00	-3.164487e-04	-3.164473e-04	-6.120160e-07	-3.164487e-04	5.000000e-09	-5.000000e-09	1.335513e-09	3.164473e-04	6.120160e-07	-3.169054e-04
4.759999999999943e+00	5.000000e+00	4.760000e+00	3.289889e-03	0.000000e+00	3.174425e+00	-3.171149e-04	-3.171136e-04	-6.120086e-07	-3.171149e-04	5.000000e-09	-5.000000e-09	1.348851e-09	3.171136e-04	6.120086e-07	-3.175716e-04
4.769999999999943e+00	5.000000e+00	4.770000e+00	3.296790e-03	0.000000e+00	3.181094e+00	-3.177811e-04	-3.177797e-04	-6.120013e-07	-3.177811e-04	5.000000e-09	-5.000000e-09	1.362189e-09	3.177797e-04	6.120013e-07	-3.182378e-04
4.779999999999943e+00	5.000000e+00	4.780000e+00	3.303691e-03	0.000000e+00	3.187763e+00	-3.184473e-04	-3.184460e-04	-6.119939e-07	-3.184473e-04	5.000000e-09	-5.000000e-09	1.375527e-09	3.184460e-04	6.119939e-07	-3.189040e-04
4.789999999999942e+00	5.000000e+00	4.790000e+00	3.310592e-03	0.000000e+00	3.194432e+00	-3.191135e-04	-3.191122e-04	-6.119865e-07	-3.191135e-04	5.000000e-09	-5.000000e-09	1.388864e-09	3.191122e-04	6.119865e-07	-3.195702e-04
4.799999999999942e+00	5.000000e+00	4.800000e+00	3.317493e-03	0.000000e+00	3.201101e+00	-3.197798e-04	-3.197784e-04	-6.119791e-07	-3.197798e-04	5.000000e-09	-5.000000e-09	1.402202e-09	3.197784e-04	6.119791e-07	-3.202364e-04
4.809999999999942e+00	5.000000e+00	4.810000e+00	3.324393e-03	0.000000e+00	3.207770e+00	-3.204460e-04	-3.204446e-04	-6.119717e-07	-3.204460e-04	5.000000e-09	-5.000000e-09	1.415540e-09	3.204446e-04	6.119717e-07	-3.209026e-04
4.819999999999942e+00	5.000000e+00	4.820000e+00	3.331295e-03	0.000000e+00	3.214439e+00	-3.211122e-04	-3.211108e-04	-6.119643e-07	-3.211122e-04	5.000000e-09	-5.000000e-09	1.428878e-09	3.211108e-04	6.119643e-07	-3.215688e-04
4.829999999999941e+00	5.000000e+00	4.830000e+00	3.338195e-03	0.000000e+00	3.221108e+00	-3.217784e-04	-3.217770e-04	-6.119569e-07	-3.217784e-04	5.000000e-09	-5.000000e-09	1.442216e-09	3.217770e-04	6.119569e-07	-3.222350e-04
4.839999999999941e+00	5.000000e+00	4.840000e+00	3.345096e-03	0.000000e+00	3.227777e+00	-3.224446e-04	-3.224432e-04	-6.119495e-07	-3.224446e-04	5.000000e-09	-5.000000e-09	1.455554e-09	3.224432e-04	6.119495e-07	-3.229013e-04
4.849999999999941e+00	5.000000e+00	4.850000e+00	3.351997e-03	0.000000e+00	3.234446e+00	-3.231108e-04	-3.231094e-04	-6.119421e-07	-3.231108e-04	5.000000e-09	-5.000000e-09	1.468892e-09	3.231094e-04	6.119421e-07	-3.235675e-04
4.859999999999941e+00	5.000000e+00	4.860000e+00	3.358898e-03	0.000000e+00	3.241115e+00	-3.237771e-04	-3.237756e-04	-6.119347e-07	-3.237771e-04	5.000000e-09	-5.000000e-09	1.482229e-09	3.237756e-04	6.119347e-07	-3.242337e-04
4.869999999999941e+00	5.000000e+00	4.870000e+00	3.365799e-03	0.000000e+00	3.247784e+00	-3.244433e-04	-3.244418e-04	-6.119273e-07	-3.244433e-04	5.000000e-09	-5.000000e-09	1.495567e-09	3.244418e-04	6.119273e-07	-3.248999e-04
4.879999999999940e+00	5.000000e+00	4.880000e+00	3.372700e-03	0.000000e+00	3.254452e+00	-3.251095e-04	-3.251080e-04	-6.119199e-07	-3.251095e-04	5.000000e-09	-5.000000e-09	1.508905e-09	3.251080e-04	6.119199e-07	-3.255661e-04
